AttributeID,AttributeName,Color,DefaultValue,Direction,Format,Hidden,Level,MustExist,Owner,Owner2,PositionX,PositionY,Ratio,SingleInstance,Size,Typ,Visible,ASSIGNED_LIST,Usage_Description,UNIQUE_VALUE,DESCRIPTION_34,DESCRIPTION_86,DESCRIPTION_49,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_31,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_90,Flags2,DESCRIPTION_48
0,PlcType,0,,1,VALUE,False,1,False,64,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Tipo de PLC,PLC 类型,SPS Typ,PLC Type,Type API,PLC - Tipo,PLC タイプ,PLC Type,Tipo de PLC,ПЛК - Тип,PLC Tipi,0,PLC Typ
0,PlcTypeIdentifier,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,Tipo de identificador de PLC,PLC类型标识符,SPS Typ Identifikator,PLC Type Identifier,Identifiant de type API,PLC - Identificatore Tipo,PLCタイプ識別子,PLC type kenmerk,,ПЛК Идентификатор типа,PLCTipTanımlayıcı,0,PLC Identyfikator typu
0,PneumaticPart,0,,1,VALUE,False,1,False,133282,0,0.0,-40.0,1,True,25.0,5,1,,,1,Pieza neumática,气动部件,Pneumatikteil,Pneumatic part,Partie pneumatique,Parte pneumatica,空力部品,pneumatisch deel,Peça pneumática,Пневматическая часть,Pnömatik parça,0,Część pneumatyczna
0,Power,0,,1,VALUE,False,1,False,36,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Potencia,动力,Leistung,Power,Alimentation,Alimentazione,電力,voeding,Potência,Мощность,Güç,0,Moc
0,PowerLoss,0,,1,VALUE,False,1,False,395430,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Potencia de perdidas W,功率损耗 W,Verlustleistung W,Power loss W,Perte de puissance W,Potenza dissipata,電力損失W,vermogensverlies W,Potência dissipada W,"Потери мощности, Вт ",Güç kaybı W,0,Strata mocy W
0,Price,0,,1,VALUE,False,13,False,2099362,0,0.0,-40.0,1,True,50.0,2,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,Precio,价格,Preis,Price,Prix,Prezzo,価格,prijs,Preço,Цена,Fiyat,0,Cena
49,ProjectID,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,20.0,4,1,,,1,Nº de ID de proyecto,项目 Id,Projektnummer,Project Id,Numéro du projet,Numero di progetto,プロジェクトID,projectnummer,Id do Projeto,Идентификатор проекта,Proje Id,0,ID projektu
50,ProjectVersion,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,20.0,4,0,,,1,Versión de proyecto,项目版本,Projektversion,Project Version,Version du projet,Versione progetto,プロジェクトバージョン,projectversie,Versão do Projeto,Версия проекта,Proje Sürümü,0,Wersja projektu
0,Rack,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,False,25.0,4,1,,,1,Rack,支架,Baugruppenträger,Rack,Rack,Rack,ラック,rek,Rack,Рейка,Askı,0,Rack
0,ReleaseDate,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,1,,,1,Fecha de lanzamiento,发布日期,Freigabedatum,Release Date,Date d'autorisation,Data di rilascio,リリース日,vrijgavedatum,Lançamento - Data,Дата версии,Yayın Tarihi,0,Data wersji
0,ReleaseShortText,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,1,,,1,Texto corto de lanzamiento,释放简要文本,Freigabekurztext,Release Short Text,Courte description de l'autorisation,"Rilascio, sigla",リリースショートテキスト,vrijgave - korte tekst,Lançamento - Texto Curto,Заголовок версии,Yayın Kısa Metni,0,Krótki tekst wersji
0,ReleaseText,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,1,,,1,Texto de lanzamiento,释放用户,Freigabetext,Release Text,Description de l'autorisation,"Rilascio, descrizione",リリーステキスト,vrijgavetekst,Lançamento - Texto,Текст версии,Yayın Metni,0,Tekst wersji
0,ReleaseUser,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,1,,,1,Usuario de lanzamiento,释放用户 (1),Freigabebearbeiter,Release User,Autorisé par,Rilasciato da,リリースユーザ,vrijgave - bewerker,Lançamento - Usuário,Исполнитель версии,Yayın Kullanıcı,0,Użytkownik wersji
0,ReleaseVersion,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,1,,,1,Índice de lanzamiento,释放索引,Freigabekennzeichen,Release Index,Index de l'autorisation,Indice di rilascio,リリースインデックス,vrijgavebenaming,Lançamento - Índice,Индекс версии,Yayın Kütüğü,0,Indeks wersji
0,Revisor,1,,1,VALUE,False,1,False,199330,0,0.0,-40.0,1,True,25.0,4,0,,,1,Revisor,校核,Überprüfer,Revisor,Réviseur,Revisore,改訂者,revisor,Revisor,Проверил,Revize eden,0,Sprawdził
0,rmChangeDate,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmFechaModificación,rm修改日期,rmÄnderungsDatum,rmChangeDate,rmDateModification,rmDataModifica,変更日(rm),rmModificatiedatum,rmDatadeAlteração,rmChangeDate,rmDeğişimTarihi,0,rmDataZmiany
0,rmChangeHistory,0,,1,VALUE,False,1,False,33554432,2,0.0,-40.0,1,False,25.0,4,1,,RevisionManagement,,rmHistoriaModificación,rm修改历史,rmÄnderungsHistorie,rmChangeHistory,rmHistoireModification,rmStoricoModifiche,変更履歴(rm),rmModificatiehistorie,rmHistóricodeAlteração,rmChangeHistory,rmDeğişiklikGeçmişi,0,rmHistoriaZmiany
0,rmChangeIndex,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmÍndiceModificación,rm修改索引,rmÄnderungsIndex,rmChangeIndex,rmIndex,rmIndiceModifiche,変更インデックス(rm),rmModificatiebenaming,rmÍndicedeAlteração,rmChangeIndex,rmDeğişimEndeks,0,rmIndeksZmiany
0,rmChangeReason,0,,1,VALUE,False,1,False,33554432,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmMotivoModificación,rm修改原因,rmÄnderungsgrund,rmChangeReason,rmRaisonModification,rmMotivoModifica,変更理由(rm),rmWijzigingsReden,rmMotivoMudança,rmChangeReason,rmDeğişimNedeni,0,rmPowódZmiany
0,rmChangeReleased,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,5,1,,RevisionManagement,,rmModificaciónLanzada,rm修改释放,rmÄnderungsFreigabe,rmChangeReleased,rmLibérationModification,rmModificaRilasciata,変更リリース(rm),rmModificatie vrijgegeven,rmInformaçãodeAlteração,rmChangeReleased,rmDeğişimYayınlandı,0,rmZwolnienieZmiany
0,rmChangeRevision,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmRevisiónModificación,rm修订,rmÄnderungsRevision,rmChangeRevision,rmRévisionModification,rmModificaRevisione,変更リビジョン(rm),rmModificatierevisie,rmAlteração-Revisão,rmChangeRevision,rmDeğişimRevizyon,0,rmRewizjaZmiany
0,rmChangeShortText,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmTextoCortoModificación,rm修改简要文本,rmÄnderungsKürzel,rmChangeShortText,rmSigleModification,rmIndiceModifica,変更ショートテキスト(rm),rmModificatie - korte tekst,rmAlteração-TextoCurto,rmChangeShortText,rmDeğişimKısaMetni,0,rmKrótkiTekstZmiany
0,rmChangeText,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmTextoModificación,rm修改文本,rmÄnderungsText,rmChangeText,rmTexteModification,rmDescrizioneModifica,変更テキスト(rm),rmModificatietekst,rmAlteração-Texto,rmChangeText,rmDeğişimMetni,0,rmTekstZmiany
0,rmChangeUser,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmUsuarioModificación,rm修改用户,rmÄnderungsAnwender,rmChangeUser,rmUtilisateurModification,rmUtenteModifica,変更ユーザ(rm),rmModificatiebewerker,rmAlteração-Usuário,rmChangeUser,rmDeğişimKullanıcı,0,rmUżytkownikZmiany
0,rmChangeVersion,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmVersiónModificación,rm修改版本,rmÄnderungsVersion,rmChangeVersion,rmVersionModification,rmVersioneModifica,変更バージョン(rm),rmModifiatie versie,rmAlteração-Versão,rmChangeVersion,rmDeğişimSürümü,0,rmWersjaZmiany
0,rmLastUsedLanguage,0,,1,VALUE,False,1,False,16384,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmIdiomaUltimoUsado,rm上次使用语言,rmZuletztVerwendeteSprache,rmLastUsedLanguage,rmDernièreLangueUtilisée,rmUltimaLinguaUsata,最後に使用された言語(rm),rmLaats gebruikte taal,rmÚltimaLinguagemUsada,rmLastUsedLanguage,rmSonKullanılanDil,0,rmOstatnioUżywanyJęzyk
0,rmMaxChangeNumber,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,1,1,,RevisionManagement,,rmNumeroMaximoCambios,rm最大修改数,rmMax.Änderungsnummer,rmMaxChangeNumber,rmNuméroMaxModification,rmNumeroMassimoModifiche,最大変更番号(rm),rmWijzigingsnummer,rmNúmeroMáximodeAlterações,rmMaxChangeNumber,rmMaksimumDeğişimNumarası,0,rmMaxLiczbaZmian
0,rmReleaseDate,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmFechaLanzamiento,rm释放日期,rmFreigabeDatum,rmReleaseDate,rmDateLibération,rmDataRilascio,リリース日(rm),rmRelease datum,rmLançamento-Data,rmReleaseDate,rmYayımTarihi,0,rmDataZwolnienia
0,rmReleaseRevision,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmRevisiónLanzamiento,rm修订 (1),rmFreigabeRevision,rmReleaseRevision,rmLibérationRévision,rmRilascioRevisione,リリースリビジョン(rm),rmRelease Revisie,rmLançamento-Revisão,rmReleaseRevision,rmYayınRevizyonu,0,rmRewizjaZwolnienia
0,rmReleaseShortText,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmTextoCortoLanzamiento,rm释放简要文本,rmFreigabeKürzel,rmReleaseShortText,rmSigleLibération,rmSiglaRilascio,リリースショートテキスト(rm),rmRelease korte tekst,rmLançamento-TextoCurto,rmReleaseShortText,rmYayınKısaMetni,0,rmKrótkiTekstZwolnienia
0,rmReleaseText,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmTextoLanzamiento,rm释放文本,rmFreigabeText,rmReleaseText,rmTexteLibération,rmDescrizioneRilascio,リリーステキスト(rm),rmRelease tekst,rmLançamento-Texto,rmReleaseText,rmYayımMetni,0,rmTekstZwolnienia
0,rmReleaseUser,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmUsuarioLanzamiento,rm释放用户,rmFreigabeAnwender,rmReleaseUser,rmUtilisateurLibération,rmUtenteRilascio,リリースユーザ(rm),rmRelease bewerker,rmLançamento-Usuário,rmReleaseUser,rmYayımKullanıcı,0,rmUżytkownikZwolnienia
0,rmReleaseVersion,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmVersiónLanzamiento,rm释放版本,rmFreigabeVersion,rmReleaseVersion,rmVersionLibération,rmVersioneRilascio,リリースバージョン(rm),rmRelease versie,rmLançamento-Versão,rmReleaseVersion,rmYayımSürümü,0,rmWersjaZwolnienia
0,rmVISFile,0,,1,VALUE,False,1,False,33570816,2,0.0,-40.0,1,True,25.0,4,1,,RevisionManagement,,rmArchivoVIS,rmVIS文件,rmVISDatei,rmVISFile,rmFichierVIS,rmFileVIS,VISファイル(rm),rmVIS,rmVIS,rmVISFile,rmVISDosya,0,rmPlikVIS
0,S7_Comment,0,,1,VALUE,False,1,False,4160,0,0.0,-40.0,1,True,25.0,4,1,,,1,Comentario S7,S7注释,S7 Kommentar,S7 Comment,S7 Commentaire,Commento S7,S7注釈,S7 commentaar,Comentário S7,S7 - Комментарий,S7 Açıklama,0,Komentarz S7
0,saberConnectorCurrent,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,True,25.0,4,1,,,1,Saber Conector Corriente,Saber 接插件电流,Saber Stecker Strom,Saber Connector Current,Courant de connecteur Saber,Saber - corrente connettore,Saberコネクタ電流,Saber stekkerstroom,Saber Corrente do conector,Saber Ток соединителя,Saber konnektör Akım,0,Saber Prąd Złącza
0,saberConnectorPin,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,False,25.0,4,1,,,1,Saber Conector Pin,Saber 接插件阵脚,Saber Stecker Anschlusspunkt,Saber Connector Pin,Broche de connecteur Saber,Saber - pin connettore,Saberコネクタピン,Saber stekkerpin,Saber Pino do conector,Saber Вывод соединителя,Saber konnektör Pin,0,Saber Pin Złącza
0,saberConnectorVoltage,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,True,25.0,4,1,,,1,Saber Conector Voltaje,Saber 接插件电压,Saber Stecker Spannung,Saber Connector Voltage,Tension de connecteur Saber,Saber - tensione connettore,Saberコネクタ電圧,Saber stekkerspanning,Saber Tensão do conector,Saber Напряжение соединителя,Saber konnektör Voltaj,0,Saber Napięcie Złącza
0,saberCurrent,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,True,25.0,4,1,,Saber Interface,1,Saber Corriente,Saber 电流,Saber Strom,Saber Current,Courant Saber,Saber - corrente,SABER電流,Saber stroom,Saber Corrente,Saber Ток,Saber  Akım,0,Saber Prąd
0,saberLib,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,True,25.0,4,1,,Saber Interface,1,Saber Biblioteca,Saber 器件库,Saber Datenbank,Saber Library,Bibliothèque Saber,Saber -  Libreria,SABERライブラリ,Saber databank,Saber Biblioteca,Saber Библиотека,Saber Kütüphane,0,Saber Biblioteka
0,saberModel,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,True,25.0,4,1,,Saber Interface,1,Saber Nombre de modelo,Saber 模型名称,Saber Bauformname,Saber Model Name,Nom de modèle Saber,Saber -  Nome Modello,SABERモデル名,Saber model naam,Saber Nome do Modelo,Saber Имя модели,Saber Model Adı,0,Saber Nazwa modelu
0,saberParam1,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 1,Saber 参数1,Saber Parameter 1,Saber Parameter 1,Paramètre 1 Saber,Saber -  Parametro 1,SABERパラメータ1,Saber parameter 1,Saber Parâmetro 1,Saber Параметр 1,Saber Parametre 1,0,Saber Parametr 1
0,saberParam10,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 10,Saber 参数10,Saber Parameter 10,Saber Parameter 10,Paramètre 10 Saber ,Saber -  Parametro 10,SABERパラメータ10,Saber parameter 10,Saber Parâmetro 10,Saber Параметр 10,Saber Parametre 10,0,Saber Parametr 10
0,saberParam11,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 11,Saber 参数11,Saber Parameter 11,Saber Parameter 11,Paramètre 11 Saber ,Saber -  Parametro 11,SABERパラメータ11,Saber parameter 11,Saber Parâmetro 11,Saber Параметр 11,Saber Parametre 11,0,Saber Parametr 11
0,saberParam12,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 12,Saber 参数12,Saber Parameter 12,Saber Parameter 12,Paramètre 12 Saber ,Saber -  Parametro 12,SABERパラメータ12,Saber parameter 12,Saber Parâmetro 12,Saber Параметр 12,Saber Parametre 12,0,Saber Parametr 12
0,saberParam13,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 13,Saber 参数13,Saber Parameter 13,Saber Parameter 13,Paramètre 13 Saber ,Saber -  Parametro 13,SABERパラメータ13,Saber parameter 13,Saber Parâmetro 13,Saber Параметр 13,Saber Parametre 13,0,Saber Parametr 13
0,saberParam14,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 14,Saber 参数14,Saber Parameter 14,Saber Parameter 14,Paramètre 14 Saber ,Saber -  Parametro 14,SABERパラメータ14,Saber parameter 14,Saber Parâmetro 14,Saber Параметр 14,Saber Parametre 14,0,Saber Parametr 14
0,saberParam15,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 15,Saber 参数15,Saber Parameter 15,Saber Parameter 15,Paramètre 15 Saber ,Saber -  Parametro 15,SABERパラメータ15,Saber parameter 15,Saber Parâmetro 15,Saber Параметр 15,Saber Parametre 15,0,Saber Parametr 15
0,saberParam16,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 16,Saber 参数16,Saber Parameter 16,Saber Parameter 16,Paramètre 16 Saber ,Saber -  Parametro 16,SABERパラメータ16,Saber parameter 16,Saber Parâmetro 16,Saber Параметр 16,Saber Parametre 16,0,Saber Parametr 16
0,saberParam17,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 17,Saber 参数17,Saber Parameter 17,Saber Parameter 17,Paramètre 17 Saber ,Saber -  Parametro 17,SABERパラメータ17,Saber parameter 17,Saber Parâmetro 17,Saber Параметр 17,Saber Parametre 17,0,Saber Parametr 17
0,saberParam18,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 18,Saber 参数18,Saber Parameter 18,Saber Parameter 18,Paramètre 18 Saber ,Saber -  Parametro 18,SABERパラメータ18,Saber parameter 18,Saber Parâmetro 18,Saber Параметр 18,Saber Parametre 18,0,Saber Parametr 18
0,saberParam19,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 19,Saber 参数19,Saber Parameter 19,Saber Parameter 19,Paramètre 19 Saber ,Saber -  Parametro 19,SABERパラメータ19,Saber parameter 19,Saber Parâmetro 19,Saber Параметр 19,Saber Parametre 19,0,Saber Parametr 19
0,saberParam2,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 2,Saber 参数2,Saber Parameter 2,Saber Parameter 2,Paramètre 2 Saber ,Saber -  Parametro 2,SABERパラメータ2,Saber parameter 2,Saber Parâmetro 2,Saber Параметр 2,Saber Parametre 2,0,Saber Parametr 2
0,saberParam20,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 20,Saber 参数20,Saber Parameter 20,Saber Parameter 20,Paramètre 20 Saber ,Saber -  Parametro 20,SABERパラメータ20,Saber parameter 20,Saber Parâmetro 20,Saber Параметр 20,Saber Parametre 20,0,Saber Parametr 20
0,saberParam21,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 21,Saber 参数21,Saber Parameter 21,Saber Parameter 21,Paramètre 21 Saber ,Saber -  Parametro 21,SABERパラメータ21,Saber parameter 21,Saber Parâmetro 21,Saber Параметр 21,Saber Parametre 21,0,Saber Parametr 21
0,saberParam22,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 22,Saber 参数22,Saber Parameter 22,Saber Parameter 22,Paramètre 22 Saber ,Saber -  Parametro 22,SABERパラメータ22,Saber parameter 22,Saber Parâmetro 22,Saber Параметр 22,Saber Parametre 22,0,Saber Parametr 22
0,saberParam23,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 23,Saber 参数23,Saber Parameter 23,Saber Parameter 23,Paramètre 23 Saber ,Saber -  Parametro 23,SABERパラメータ23,Saber parameter 23,Saber Parâmetro 23,Saber Параметр 23,Saber Parametre 23,0,Saber Parametr 23
0,saberParam24,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 24,Saber 参数24,Saber Parameter 24,Saber Parameter 24,Paramètre 24 Saber ,Saber -  Parametro 24,SABERパラメータ24,Saber parameter 24,Saber Parâmetro 24,Saber Параметр 24,Saber Parametre 24,0,Saber Parametr 24
0,saberParam25,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 25,Saber 参数25,Saber Parameter 25,Saber Parameter 25,Paramètre 25 Saber,Saber -  Parametro 25,SABERパラメータ25,Saber parameter 25,Saber Parâmetro 25,Saber Параметр 25,Saber Parametre 25,0,Saber Parametr 25
0,saberParam26,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 26,Saber 参数26,Saber Parameter 26,Saber Parameter 26,Paramètre 26 Saber ,Saber -  Parametro 26,SABERパラメータ26,Saber parameter 26,Saber Parâmetro 26,Saber Параметр 26,Saber Parametre 26,0,Saber Parametr 26
0,saberParam27,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 27,Saber 参数27,Saber Parameter 27,Saber Parameter 27,Paramètre 27 Saber ,Saber -  Parametro 27,SABERパラメータ27,Saber parameter 27,Saber Parâmetro 27,Saber Параметр 27,Saber Parametre 27,0,Saber Parametr 27
0,saberParam28,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 28,Saber 参数28,Saber Parameter 28,Saber Parameter 28,Paramètre 28 Saber ,Saber -  Parametro 28,SABERパラメータ28,Saber parameter 28,Saber Parâmetro 28,Saber Параметр 28,Saber Parametre 28,0,Saber Parametr 28
0,saberParam29,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 29,Saber 参数29,Saber Parameter 29,Saber Parameter 29,Paramètre 29 Saber ,Saber -  Parametro 29,SABERパラメータ29,Saber parameter 29,Saber Parâmetro 29,Saber Параметр 29,Saber Parametre 29,0,Saber Parametr 29
0,saberParam3,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 3,Saber 参数3,Saber Parameter 3,Saber Parameter 3,Paramètre 3 Saber ,Saber -  Parametro 3,SABERパラメータ3,Saber parameter 3,Saber Parâmetro 3,Saber Параметр 3,Saber Parametre 3,0,Saber Parametr 3
0,saberParam30,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 30,Saber 参数30,Saber Parameter 30,Saber Parameter 30,Paramètre 30 Saber ,Saber -  Parametro 30,SABERパラメータ30,Saber parameter 30,Saber Parâmetro 30,Saber Параметр 30,Saber Parametre 30,0,Saber Parametr 30
0,saberParam31,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 31,Saber 参数31,Saber Parameter 31,Saber Parameter 31,Paramètre 31 Saber ,Saber -  Parametro 31,SABERパラメータ31,Saber parameter 31,Saber Parâmetro 31,Saber Параметр 31,Saber Parametre 31,0,Saber Parametr 31
0,saberParam32,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 32,Saber 参数32,Saber Parameter 32,Saber Parameter 32,Paramètre 32 Saber ,Saber -  Parametro 32,SABERパラメータ32,Saber parameter 32,Saber Parâmetro 32,Saber Параметр 32,Saber Parametre 32,0,Saber Parametr 32
0,saberParam4,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 4,Saber 参数4,Saber Parameter 4,Saber Parameter 4,Paramètre 4 Saber ,Saber -  Parametro 4,SABERパラメータ4,Saber parameter 4,Saber Parâmetro 4,Saber Параметр 4,Saber Parametre 4,0,Saber Parametr 4
0,saberParam5,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 5,Saber 参数5,Saber Parameter 5,Saber Parameter 5,Paramètre 5 Saber ,Saber -  Parametro 5,SABERパラメータ5,Saber parameter 5,Saber Parâmetro 5,Saber Параметр 5,Saber Parametre 5,0,Saber Parametr 5
0,saberParam6,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 6,Saber 参数6,Saber Parameter 6,Saber Parameter 6,Paramètre 6 Saber ,Saber -  Parametro 6,SABERパラメータ6,Saber parameter 6,Saber Parâmetro 6,Saber Параметр 6,Saber Parametre 6,0,Saber Parametr 6
0,saberParam7,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 7,Saber 参数7,Saber Parameter 7,Saber Parameter 7,Paramètre 7 Saber ,Saber -  Parametro 7,SABERパラメータ7,Saber parameter 7,Saber Parâmetro 7,Saber Параметр 7,Saber Parametre 7,0,Saber Parametr 7
0,saberParam8,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 8,Saber 参数8,Saber Parameter 8,Saber Parameter 8,Paramètre 8 Saber ,Saber -  Parametro 8,SABERパラメータ8,Saber parameter 8,Saber Parâmetro 8,Saber Параметр 8,Saber Parametre 8,0,Saber Parametr 8
0,saberParam9,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Parámetro Saber 9,Saber 参数 9,Saber Parameter 9,Saber Parameter 9,Paramètre 9 Saber ,Saber -  Parametro 9,SABERパラメータ9,Saber parameter 9,Saber Parâmetro 9,Saber Параметр 9,Saber Parametre 9,0,Saber Parametr 9
0,saberPin,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,False,25.0,4,1,,Saber Interface,1,Pin Saber,Saber Pin（阵脚）,Saber Anschlusspunkt,Saber Pin,Broche Saber,Saber -  Pin,SABERピン,Saber pin,Saber Pin,Saber Вывод,Saber Pin,0,Saber Pin
0,saberSimulationEnable,0,,1,VALUE,False,1,False,328965,0,0.0,-40.0,1,True,25.0,5,1,,Saber Interface,1,Permitir simulación Saber,Saber Simulation Enable,Saber Simulation Freigabe,Saber Simulation Enable,Activer Simulation Saber ,Saber -  Attiva per simulazione,SABERシミュレーション可,Saber simulatie vrijgave,Saber Permitir Simulação,Saber Моделирование включено,Saber Simulasyon Onayı,0,Saber Włącz Symulację
0,saberVoltage,0,,1,VALUE,False,1,False,1054040,0,0.0,-40.0,1,True,25.0,4,1,,Saber Interface,1,Voltaje Saber,Saber Voltage（电压）,Saber Spannung,Saber Voltage,Tension Saber,Saber -  Tensione,SABER電圧,Saber spanning,Saber Voltagem,Saber Напряжение,Saber Volt,0,Saber Napięcie
